MQ;3;146.36,212.04,391.44,577.26,296.58,362.12,406.3,37.9,203.8,331.42,378.93,482.88,109.84,365.33,507.21,486.66,398.77,239.35,24.55,336.17
MR;0;26.79,7.85,40.24,28.94,36.1,19.34,22.62,6.45,38.68,21.57,39.87,26.06,4.61,32.55,38.0,19.51,17.97,16.92,41.93,14.03
MS;1;95.24,1.57,33.04,72.22,53.6,58.98,114.89,43.7,74.88,74.08,82.46,73.48,63.69,72.45,86.66,111.59,128.83,19.1,52.07,56.2
MT;2;154.8,91.53,146.49,91.82,119.07,47.93,128.8,66.55,146.06,14.04,147.97,78.05,94.33,50.78,218.67,92.4,230.23,194.75,142.52,146.92
MU;1;76.71,53.14,27.43,56.42,92.18,24.28,104.37,4.13,46.89,45.59,25.41,71.76,20.62,43.29,46.93,71.3,68.61,66.04,44.4,94.22
MV;2;132.03,151.71,164.47,78.33,101.85,116.02,87.08,124.73,167.22,156.51,202.35,120.28,206.05,49.47,144.54,179.19,131.45,150.64,214.38,105.16
MW;2;190.24,36.1,217.4,111.0,116.67,238.63,50.17,85.11,225.76,101.3,55.51,65.66,118.29,217.19,111.53,62.52,45.44,107.43,159.59,176.49
MX;3;188.09,356.53,608.74,249.25,253.54,30.58,42.63,270.07,233.49,272.29,148.97,309.87,153.21,295.2,382.95,212.63,385.88,180.06,262.93,167.18
MY;1;59.4,38.01,68.54,79.2,62.54,83.7,57.85,28.09,45.82,59.01,58.99,34.58,74.97,42.96,37.66,17.79,60.77,66.31,80.66,29.11
MZ;2;47.33,0.66,227.3,98.79,35.75,202.42,181.77,65.58,136.8,96.42,104.19,115.86,105.64,37.23,108.55,14.68,179.01,66.5,128.11,151.21
NA;2;164.44,47.42,57.91,62.66,77.33,216.96,139.98,119.54,203.6,80.81,93.24,192.66,177.57,167.01,15.35,112.58,81.77,209.17,186.38,127.63
NB;3;100.91,194.92,129.43,336.31,206.55,113.76,259.76,427.92,221.64,257.43,300.58,15.72,401.09,172.32,154.2,167.3,242.64,255.09,271.79,216.47
NC;0;4.34,30.57,16.36,20.98,36.09,46.51,23.75,35.45,21.31,12.24,29.88,21.53,25.91,34.92,30.06,23.65,4.59,6.68,29.62,33.22
ND;1;28.08,90.05,8.45,52.1,48.81,30.55,41.13,10.74,60.61,64.19,44.48,80.84,117.2,76.1,54.85,51.77,33.9,35.71,93.17,67.81
NE;2;79.0,96.73,84.21,168.97,172.91,117.21,86.29,86.05,111.25,81.38,109.89,168.4,10.9,53.33,159.98,80.22,227.95,171.79,78.93,105.75
NF;1;68.97,85.67,6.96,86.19,57.31,59.14,66.92,51.1,85.12,56.14,37.54,19.58,50.87,56.25,8.16,64.2,61.11,83.73,98.95,76.32
NG;3;328.31,211.36,93.08,244.77,471.06,7.97,295.14,176.6,120.17,184.93,149.52,357.51,26.41,65.81,288.15,279.04,129.48,359.92,314.96,234.23
NH;1;83.27,44.7,66.43,27.36,47.59,53.01,153.82,73.02,29.9,77.07,26.94,49.39,25.83,77.4,34.56,40.8,62.98,90.24,49.03,26.9
NI;2;148.21,32.26,88.83,78.93,183.56,78.74,112.27,185.62,159.49,12.93,257.62,6.01,96.43,193.09,97.78,89.99,147.75,78.14,84.85,92.31
NJ;1;68.55,67.22,15.84,65.29,44.63,3.01,39.79,129.16,50.14,48.46,23.41,61.8,55.91,69.78,25.77,32.41,93.88,100.95,59.85,63.61
NK;0;23.51,13.47,16.47,26.59,37.01,18.25,16.21,32.81,33.84,51.96,30.97,39.05,54.96,24.61,7.62,35.07,29.05,40.45,12.29,3.61
NL;2;256.22,206.96,86.31,175.73,44.0,213.69,104.28,224.9,120.19,216.19,88.26,237.48,129.17,22.4,161.68,157.27,106.45,42.93,99.45,76.25
NM;1;67.84,90.28,57.17,76.38,44.48,60.54,62.19,62.89,67.01,65.11,46.33,51.73,51.8,64.36,139.87,57.34,45.87,113.25,98.75,44.69
NN;0;3.97,16.99,46.38,6.64,18.99,19.69,11.77,26.83,17.7,38.7,39.72,43.57,53.94,31.69,16.28,26.88,3.16,54.92,39.34,18.52
NO;0;17.81,27.25,9.04,22.06,27.29,14.08,25.18,9.36,28.71,23.01,24.82,20.23,7.17,18.54,15.72,25.38,33.76,11.27,27.06,22.96
NP;1;60.44,2.79,16.19,77.64,89.59,43.68,43.08,40.68,103.91,85.76,77.14,17.56,83.21,70.27,57.53,84.74,47.06,51.09,20.23,74.3
NQ;3;307.7,269.68,546.63,432.56,289.77,371.12,409.16,294.1,88.87,208.55,119.77,207.41,206.01,492.07,127.77,443.81,215.17,120.75,171.72,170.65
NR;0;22.99,32.82,6.66,25.86,39.69,10.69,13.87,7.62,18.37,29.22,20.65,17.02,35.15,23.02,35.44,33.86,35.99,30.77,19.55,21.94
NS;0;28.0,19.91,27.74,20.6,30.62,38.01,20.88,20.7,4.27,18.43,10.11,12.35,26.83,20.82,24.51,21.11,29.16,3.71,27.0,32.09
NT;2;160.99,161.34,74.86,154.79,148.22,38.19,98.34,47.16,135.22,96.0,67.77,79.65,105.59,268.19,224.82,0.63,101.96,209.92,125.77,128.84
NU;3;140.78,110.04,34.5,39.33,123.53,384.95,89.9,154.13,268.28,291.34,218.07,151.94,339.58,346.34,529.33,204.36,224.89,122.49,127.98,385.83
NV;1;107.27,19.97,60.67,57.25,101.32,66.58,94.69,50.84,37.46,44.2,47.83,83.6,45.98,107.1,18.35,89.25,71.73,90.26,33.58,57.2
NW;2;200.37,36.55,18.47,137.27,43.9,148.53,53.3,82.77,127.03,50.35,99.18,117.76,175.42,103.05,25.45,305.7,63.63,196.37,137.59,159.75
NX;2;57.17,124.6,117.69,247.23,88.56,5.58,50.23,115.2,28.92,85.76,99.69,154.31,117.67,59.78,113.25,145.97,117.34,107.92,100.57,4.79
NY;2;75.29,28.35,142.62,99.41,58.71,172.29,66.69,137.91,182.4,183.98,74.81,163.25,89.0,188.06,70.01,130.43,151.21,194.83,180.64,62.15
NZ;1;49.09,18.4,55.87,38.17,49.57,13.29,30.36,49.59,35.23,75.93,117.03,60.57,95.1,22.78,35.28,31.87,49.74,84.99,106.02,37.31
OA;2;95.84,159.69,177.74,124.15,193.64,84.01,65.6,88.06,109.94,195.4,53.48,63.25,211.52,123.89,106.56,116.89,54.13,53.71,48.23,108.1
OB;2;198.81,163.09,70.41,96.87,79.22,38.17,149.79,155.12,91.89,90.4,54.05,101.25,256.88,168.09,90.28,142.23,186.87,152.17,106.17,1.7
OC;2;89.71,184.85,251.83,163.26,251.85,148.92,75.75,81.83,146.21,199.0,54.0,60.0,51.0,133.04,166.84,237.08,152.87,50.44,45.25,50.67
OD;2;195.87,116.1,67.2,184.67,135.23,163.56,178.29,211.55,3.09,90.21,131.34,180.11,162.84,61.37,162.59,65.8,94.2,10.41,130.74,84.44
OE;1;28.77,107.68,53.01,80.15,51.38,132.45,61.7,103.12,44.36,44.71,64.4,14.32,17.25,43.73,41.28,5.28,78.88,52.26,55.46,43.01
OF;3;125.22,93.37,229.17,332.12,174.41,267.06,397.98,8.49,263.47,236.02,410.08,179.75,409.93,376.39,315.77,179.9,199.04,304.56,229.86,150.94
OG;1;61.91,82.26,88.42,68.14,106.38,54.35,61.18,79.89,98.81,92.91,109.65,33.97,96.19,71.22,63.44,123.94,65.24,33.49,79.91,67.98
OH;3;128.26,235.31,299.63,256.25,464.15,255.56,204.82,252.34,37.39,392.86,230.74,494.74,232.17,316.89,485.03,223.8,291.74,246.75,146.66,139.86
OI;3;158.97,553.29,168.9,247.21,195.21,239.39,112.35,356.61,444.2,147.48,49.77,192.45,206.63,474.8,443.96,204.36,369.25,131.35,322.34,81.22
OJ;3;185.15,234.73,480.56,326.77,177.83,207.72,317.21,197.7,209.23,201.76,309.37,307.66,302.97,63.93,254.79,158.45,370.59,409.51,277.82,182.05
OK;1;48.61,131.45,86.96,108.01,15.9,85.24,82.11,24.35,62.32,82.55,49.52,59.07,74.32,53.26,31.11,106.06,88.34,28.89,52.31,59.58
OL;1;118.2,44.26,55.37,100.37,30.16,65.26,74.65,36.12,111.37,73.84,155.78,95.5,38.22,23.8,57.83,67.8,56.02,79.17,151.97,64.15
OM;0;41.41,30.26,12.4,31.99,26.52,47.28,54.0,29.64,14.9,31.48,12.24,30.7,12.31,24.2,32.2,25.97,4.42,41.61,41.63,31.69
ON;0;47.49,17.17,16.65,24.99,27.29,7.9,21.24,4.86,41.14,15.8,30.81,54.79,39.53,11.95,34.25,42.94,44.68,18.0,25.6,31.65
OO;1;48.75,87.15,59.21,71.53,12.87,38.54,62.22,25.44,60.94,12.36,22.57,51.21,112.89,41.57,39.83,130.3,76.4,22.54,56.49,88.12
OP;3;297.63,303.29,285.59,180.68,350.92,143.38,431.3,130.57,26.89,127.85,425.81,165.6,240.74,293.74,361.75,281.49,212.69,111.2,232.17,486.38
OQ;2;73.32,129.24,154.47,202.15,138.02,120.97,159.79,130.19,135.02,150.89,163.1,163.56,128.57,173.81,49.83,75.72,98.11,56.52,198.76,103.51
OR;3;283.57,357.27,24.51,319.7,258.89,337.77,84.77,204.8,307.66,279.76,346.17,366.93,505.17,228.31,122.2,253.29,365.53,191.59,134.56,324.5
OS;3;114.76,498.46,109.51,541.62,231.63,369.21,355.04,281.51,276.66,260.89,373.48,339.29,187.22,156.91,364.67,188.86,257.37,391.08,361.8,236.49
OT;2;107.46,120.84,106.92,140.77,85.01,146.31,219.77,90.81,144.11,187.1,123.2,97.51,44.32,84.37,69.54,42.94,210.92,21.24,103.34,90.96
OU;1;16.76,69.01,42.06,92.64,58.33,42.39,58.87,1.88,95.46,81.22,43.24,4.97,70.91,46.13,60.74,40.7,84.11,27.95,50.17,33.68
OV;3;270.27,26.51,348.39,153.47,570.73,53.28,294.28,1.2,249.62,372.6,189.17,190.17,324.05,342.33,274.91,105.24,406.91,358.46,221.62,288.94
OW;2;149.11,104.84,92.61,26.05,58.47,118.08,121.08,80.54,99.51,126.18,6.01,112.84,93.2,91.56,161.53,38.6,89.95,95.87,233.26,136.45
OX;2;139.66,90.76,161.88,81.42,163.47,132.88,22.44,96.78,147.29,94.3,139.99,86.41,219.37,193.59,139.65,95.44,75.9,17.69,126.62,140.74
OY;2;113.21,47.16,14.31,80.25,147.48,71.55,101.52,137.21,137.37,274.3,61.71,39.81,108.78,135.43,164.44,91.97,208.57,144.09,65.13,252.61
OZ;2;111.23,102.51,77.51,159.88,179.66,152.51,19.98,244.88,111.46,89.6,115.11,38.18,126.75,131.86,39.7,72.08,195.35,185.6,95.26,124.46
PA;3;105.25,72.98,273.77,103.49,254.37,180.71,368.7,96.75,216.34,66.74,186.81,74.74,330.94,284.54,127.55,159.76,211.68,138.74,70.98,362.95
PB;0;34.84,29.26,18.57,15.35,17.43,30.45,39.39,26.26,31.6,18.81,59.49,6.79,44.04,29.08,28.18,37.74,24.87,12.73,16.55,33.24
PC;1;1.85,72.14,70.66,72.03,60.22,39.37,52.17,69.72,92.67,66.92,44.22,38.9,127.08,30.79,38.41,15.25,23.14,83.82,84.37,66.47
PD;0;24.17,15.76,19.65,44.86,16.79,35.86,30.08,29.57,19.34,25.7,24.28,32.9,22.47,13.25,3.42,17.32,30.25,33.89,27.75,17.13
PE;3;269.8,376.32,370.56,282.9,555.27,390.68,465.99,339.29,203.59,9.5,17.2,212.24,413.27,227.29,259.7,242.64,297.91,401.76,54.33,193.99
PF;3;284.27,34.77,387.87,284.7,263.51,310.79,338.85,11.59,291.19,15.18,291.32,312.52,259.32,245.75,535.96,61.44,132.08,387.3,23.78,103.82
PG;1;60.06,13.16,68.67,74.6,60.31,82.63,52.11,92.22,6.68,80.92,124.14,38.56,14.45,44.05,47.78,56.93,44.48,67.31,44.12,55.85
PH;3;237.5,335.36,595.44,129.47,217.47,153.32,414.69,221.73,212.95,280.4,464.89,73.81,346.43,100.57,53.27,129.86,2.09,93.4,142.55,155.75
PI;1;37.41,106.79,85.14,12.81,32.96,64.5,71.3,68.58,72.76,35.04,58.56,45.2,56.81,70.92,83.43,53.42,80.98,12.9,69.13,90.75
PJ;1;52.98,1.19,66.38,70.5,15.92,1.73,2.08,9.91,44.61,136.55,59.95,81.8,52.79,100.36,80.62,57.11,21.79,62.83,30.98,37.8
PK;1;54.96,94.88,43.97,35.85,116.08,62.02,0.2,23.56,57.77,82.64,93.15,36.18,99.85,24.32,91.06,16.01,21.81,55.34,86.3,71.0
PL;0;38.2,30.6,25.92,32.82,22.71,18.57,37.27,45.74,25.75,38.25,21.49,30.1,19.97,10.37,22.45,37.98,35.94,27.3,31.05,36.86
PM;0;31.4,31.02,33.95,12.16,22.66,35.68,38.12,43.5,19.49,26.69,27.0,28.97,19.11,30.28,19.23,16.76,34.34,37.8,33.9,39.14
PN;0;21.83,35.76,37.65,36.14,36.63,26.43,15.36,21.19,40.3,15.74,31.2,37.44,6.58,12.77,29.02,22.23,35.53,49.87,42.15,28.66
PO;1;52.02,26.32,42.51,24.44,1.7,106.13,104.31,89.55,89.62,34.46,50.92,68.16,42.11,71.97,21.25,59.93,50.6,25.1,69.17,63.58
PP;0;19.9,65.72,26.85,28.94,38.67,31.04,59.33,58.87,0.24,40.11,31.72,18.85,22.22,26.79,36.93,31.5,38.69,31.66,6.88,14.84
PQ;2;98.14,154.15,141.66,125.22,16.55,51.05,101.87,68.44,159.21,59.16,79.99,37.96,172.46,183.55,168.01,181.72,127.73,103.66,160.4,145.88
PR;0;6.81,20.43,17.3,50.37,26.39,49.3,26.44,29.56,25.39,17.44,21.61,19.67,7.49,12.93,28.44,29.31,4.86,38.83,27.12,11.88
PS;2;66.37,145.84,180.97,81.16,94.47,205.34,63.2,75.18,147.51,12.07,92.72,136.26,105.7,46.71,140.56,140.73,161.88,0.17,75.98,69.61
PT;2;46.89,189.63,120.84,114.0,120.17,198.45,168.08,96.12,126.16,32.07,178.11,204.87,138.48,146.28,169.28,153.1,110.41,143.33,142.11,217.89
PU;1;72.94,21.85,8.78,39.09,23.29,123.7,50.09,53.72,35.81,59.9,59.22,54.77,61.47,44.82,30.63,124.88,56.11,103.66,77.33,110.12
PV;2;151.74,102.28,157.49,118.35,189.47,62.48,133.02,107.16,201.92,124.12,148.46,114.4,160.27,158.45,87.92,200.77,117.2,94.94,204.8,63.3
PW;1;35.78,56.64,63.14,61.8,52.68,54.14,64.43,45.01,80.98,111.2,10.65,131.73,41.8,53.71,24.6,89.58,20.64,4.0,14.4,88.21
PX;0;32.3,23.28,36.84,22.37,47.09,16.35,32.8,24.23,37.05,29.58,39.26,29.03,11.85,34.67,40.71,37.08,29.45,27.82,27.25,13.4
PY;1;72.95,66.56,59.97,56.87,80.2,90.52,61.26,116.21,100.01,50.49,116.25,42.67,72.84,59.02,2.4,79.78,23.73,79.47,91.92,55.43
PZ;2;119.33,62.97,33.81,76.14,98.45,69.53,151.77,147.43,60.4,143.93,120.91,121.49,75.44,37.49,75.03,129.32,64.59,155.73,82.9,96.04
QA;0;29.58,17.25,11.35,36.94,11.42,36.38,24.33,15.29,59.75,39.2,19.75,27.4,24.04,20.45,37.52,28.64,38.48,36.42,1.78,44.76
QB;1;74.14,48.41,71.56,44.64,79.67,75.27,71.86,42.32,67.17,73.26,35.67,95.41,44.77,71.21,12.96,79.94,46.99,37.75,64.51,70.0
QC;2;66.16,62.49,75.9,172.67,200.89,54.78,64.27,116.4,102.41,195.61,110.97,76.07,93.09,179.38,173.12,31.28,84.63,179.73,173.24,90.25
QD;2;65.96,207.28,123.96,251.0,8.36,88.37,36.81,154.3,188.46,103.19,238.15,233.93,195.61,35.27,106.72,263.02,74.56,78.54,198.13,125.87
QE;3;622.54,90.08,597.93,31.6,140.39,100.62,218.42,663.76,205.24,298.01,225.76,267.25,166.0,323.19,314.97,323.42,218.81,477.37,273.03,239.49
QF;0;16.48,41.37,10.53,37.56,37.07,8.26,67.14,27.93,30.66,1.32,20.72,9.28,19.54,29.44,26.9,11.52,17.85,4.71,38.47,18.34
QG;2;79.47,100.63,136.94,194.0,23.44,82.38,278.33,41.6,136.63,129.36,147.09,163.68,53.35,141.46,176.54,82.21,130.34,109.52,92.53,63.21
QH;0;28.81,29.63,16.72,43.7,18.8,31.35,42.34,14.83,27.52,24.76,26.94,48.29,8.75,36.4,11.07,18.28,53.97,42.17,41.78,29.41
QI;2;97.11,71.82,173.45,145.12,223.64,148.1,29.86,43.08,281.91,24.78,161.62,85.93,15.21,112.25,38.44,122.97,94.64,103.67,106.98,57.2
QJ;1;15.34,53.63,29.91,25.75,78.74,95.37,29.86,69.26,5.73,22.72,98.74,108.41,32.5,38.03,54.5,78.91,77.46,90.0,59.33,105.51
QK;0;8.69,30.79,13.07,8.97,29.93,24.66,19.14,3.16,36.51,25.17,15.07,8.32,36.88,26.67,21.98,26.36,31.61,5.28,37.34,25.18
QL;1;64.1,94.62,51.49,109.07,33.69,46.23,37.47,71.5,107.47,80.27,8.89,124.66,74.28,42.2,24.42,87.01,4.36,31.43,48.8,44.13
QM;2;111.64,219.94,56.95,168.69,163.2,161.18,204.13,143.86,196.1,132.7,45.07,57.23,56.92,99.05,83.92,47.34,180.33,149.27,67.72,68.73
QN;1;54.16,10.0,92.36,34.36,71.61,64.3,47.59,131.16,69.78,77.57,34.18,93.29,55.53,34.54,76.22,67.98,40.28,58.4,73.34,58.46
QO;0;34.92,2.48,39.28,33.09,15.36,27.72,14.44,19.91,26.51,5.8,58.27,26.69,42.0,9.95,23.46,29.17,32.82,15.12,4.0,29.47
QP;3;207.82,212.02,450.38,375.93,31.51,102.11,265.03,298.06,235.4,417.82,180.7,417.23,301.97,128.37,289.77,188.46,369.53,479.97,194.89,181.25
QQ;3;385.92,191.12,216.55,322.4,318.28,271.55,265.28,291.59,531.97,43.37,163.4,136.26,220.24,77.55,203.54,85.27,213.89,365.9,343.28,300.58
QR;3;163.91,562.88,334.17,384.01,282.41,81.56,72.49,55.55,135.0,413.8,425.73,141.93,277.43,60.75,136.02,117.3,126.25,157.99,236.44,136.22
QS;3;249.61,15.21,125.18,211.78,295.67,145.19,440.44,216.05,430.18,293.7,264.13,356.7,379.51,161.23,342.08,198.06,326.79,34.61,400.06,641.36
QT;2;170.69,65.92,86.1,46.02,152.74,183.07,86.82,76.63,263.81,207.84,170.69,92.55,90.67,120.93,11.51,190.44,119.87,94.87,193.04,132.61
QU;2;135.43,48.39,135.36,14.96,234.37,119.55,95.27,25.08,179.96,82.73,151.89,36.56,63.13,27.13,47.03,106.08,9.29,79.14,43.9,180.18
QV;2;4.02,110.47,204.15,45.51,112.44,77.08,61.13,176.5,226.47,80.01,135.73,82.93,107.37,142.11,127.59,49.39,144.2,86.83,93.62,154.64
QW;2;73.68,21.33,139.39,95.65,174.07,75.02,43.09,118.38,120.49,45.81,117.03,133.73,66.75,161.65,66.87,90.28,193.91,81.85,177.65,74.11
QX;1;52.73,71.54,38.45,70.07,32.74,53.42,83.66,58.05,120.52,86.09,48.9,99.1,67.89,22.91,65.21,27.2,71.33,81.09,93.05,50.17
QY;1;47.6,31.51,77.07,96.08,14.66,87.56,63.41,45.53,47.96,80.18,93.66,114.94,61.03,24.44,89.68,78.39,86.04,105.6,63.52,28.89
QZ;2;108.81,220.95,154.17,207.38,87.13,40.62,112.31,95.97,122.61,144.83,220.63,175.57,211.63,82.84,11.2,177.74,45.84,39.07,62.29,167.4
RA;2;124.77,89.43,14.87,219.19,176.84,129.04,75.36,117.62,159.29,95.04,125.98,103.21,146.35,163.74,88.11,142.52,62.62,148.15,158.91,149.41
RB;3;183.19,119.72,206.41,299.75,386.16,442.53,270.38,268.67,489.63,65.12,168.65,42.25,79.99,319.06,283.93,31.9,322.04,258.42,308.4,179.92
RC;2;302.71,128.86,93.87,45.76,91.77,155.28,247.09,81.25,89.43,7.86,56.07,269.16,76.11,242.88,91.99,142.19,131.31,168.9,68.09,16.62
RD;1;19.53,71.89,1.18,88.27,85.29,40.92,110.4,43.18,89.91,66.04,35.44,40.91,74.85,58.23,80.13,59.37,43.33,52.11,59.6,88.12
RE;3;308.5,357.88,413.57,205.6,344.69,137.42,520.56,446.46,39.86,563.92,262.33,476.75,449.83,177.75,434.58,379.75,420.99,208.36,268.7,240.63
RF;3;131.74,107.11,211.82,84.66,315.32,316.75,156.39,180.28,10.94,105.8,283.98,250.04,138.3,40.99,3.19,190.6,401.56,189.98,175.96,185.52
RG;2;39.64,135.71,48.71,135.71,68.97,145.06,56.73,21.9,160.17,29.21,107.55,6.82,157.51,133.34,21.34,25.04,80.07,171.95,212.08,105.09
RH;1;48.37,29.48,6.53,33.08,65.44,84.21,34.74,23.88,56.06,19.82,85.39,9.89,65.54,117.69,73.78,80.15,49.01,19.19,7.72,86.09
RI;1;32.85,61.4,54.19,92.2,76.13,22.07,16.79,66.15,86.28,27.42,72.98,43.7,83.52,57.76,52.04,71.58,45.5,46.76,63.27,90.47
RJ;2;108.88,103.95,74.36,95.24,94.14,219.42,51.36,118.7,121.52,96.69,218.76,140.09,156.16,214.54,185.21,95.31,147.8,5.59,19.42,137.03
RK;2;78.96,215.0,54.5,96.1,143.0,151.19,169.62,65.18,133.33,156.84,81.22,13.99,134.99,147.11,114.56,217.32,122.61,149.65,76.79,118.51
RL;2;180.62,91.1,40.93,80.66,61.06,127.48,26.38,100.29,184.55,139.36,29.42,96.82,44.15,172.67,204.32,73.46,49.79,14.61,54.8,198.95
RM;0;31.42,0.28,15.47,17.17,10.67,35.8,40.3,5.89,30.6,29.33,28.31,25.44,31.97,24.15,28.09,28.03,3.22,20.11,20.85,34.82
RN;0;45.64,24.78,0.08,31.78,33.63,34.91,38.57,37.38,11.95,4.54,44.13,22.91,5.13,56.71,35.16,36.94,20.64,31.07,44.45,31.87
RO;2;51.47,133.58,80.56,141.76,85.69,106.64,155.79,109.76,94.73,140.13,122.7,71.92,82.1,106.04,119.78,232.65,190.21,137.73,68.34,111.61
RP;2;92.92,122.1,179.29,124.47,125.87,130.44,103.28,112.63,86.68,129.3,35.71,148.23,129.91,78.23,112.12,169.99,79.25,88.53,87.2,140.33
RQ;1;51.4,96.99,31.56,100.76,16.83,30.28,45.29,77.06,92.93,66.51,20.83,80.19,64.51,74.65,81.99,116.23,121.46,84.36,14.48,99.35
RR;2;152.16,103.5,62.32,109.74,62.05,117.7,54.92,106.02,131.54,69.71,210.57,197.42,286.44,65.93,118.67,98.52,90.34,124.39,152.38,200.72
RS;3;243.52,372.04,155.11,217.33,117.65,323.1,164.9,490.41,382.92,68.38,126.08,84.41,272.85,390.84,314.22,403.47,115.93,200.49,60.12,328.77
RT;0;18.0,18.0,6.75,31.4,41.58,5.13,25.62,10.27,27.62,28.89,19.81,27.79,36.49,18.59,26.79,37.95,26.16,12.74,24.25,35.96
RU;1;83.69,66.65,45.21,80.59,58.77,69.07,60.92,81.05,6.99,93.73,66.7,85.38,22.46,12.57,82.75,46.01,90.31,89.92,20.26,76.9
RV;0;37.38,3.99,26.89,65.21,22.99,37.76,28.33,10.22,46.45,19.6,28.28,42.86,34.45,28.99,48.98,13.79,45.68,8.61,31.29,30.87
RW;2;47.43,111.4,56.75,88.73,135.37,161.28,106.2,190.55,41.62,108.78,62.41,36.54,201.17,78.85,107.83,151.21,152.15,120.63,86.8,211.59
RX;1;42.23,64.06,91.16,93.16,28.89,36.0,60.89,96.78,0.07,126.0,74.09,88.63,94.77,12.47,35.36,91.61,36.98,82.2,72.33,38.09
RY;0;8.34,32.87,37.71,18.32,53.6,13.07,19.84,27.26,2.28,11.64,3.61,10.91,5.41,17.7,39.1,48.06,13.51,31.81,23.38,6.48
RZ;3;141.37,139.42,362.4,290.58,298.97,135.32,181.92,328.26,336.84,114.93,356.45,215.52,248.69,153.76,239.19,570.34,492.51,374.77,465.7,316.17
SA;3;330.44,154.23,304.12,472.8,173.95,200.57,90.99,308.32,235.17,473.61,193.71,296.73,330.74,335.04,113.45,214.68,94.86,433.79,394.64,127.44
SB;2;83.86,166.03,58.36,31.09,34.32,40.69,121.01,165.45,122.96,164.37,188.26,110.84,225.57,152.86,222.62,133.09,196.43,124.67,80.99,69.6
SC;2;104.16,131.21,29.82,110.11,140.28,145.38,129.5,63.82,93.28,46.58,64.81,17.27,130.18,99.16,127.04,47.67,25.09,24.14,172.35,75.66
SD;2;117.51,29.97,134.09,138.76,156.34,92.25,73.82,145.62,111.43,161.31,44.11,172.02,137.23,22.9,123.16,91.62,181.88,189.51,182.21,70.55
SE;0;22.45,17.42,22.71,16.47,24.68,23.84,52.98,54.27,54.57,28.52,12.53,27.91,46.15,22.47,23.92,32.99,31.64,30.69,32.61,17.28
SF;3;156.0,345.46,337.48,231.52,172.13,207.88,194.45,241.48,352.33,113.1,13.28,370.86,424.59,392.7,235.08,199.93,322.56,222.14,104.65,139.18
SG;2;164.39,101.64,210.04,42.0,120.16,195.95,62.9,80.46,106.87,99.62,127.93,190.42,62.87,195.97,110.15,126.53,190.93,81.59,205.63,144.59
SH;0;44.33,40.26,2.97,27.75,31.16,56.88,21.89,13.28,25.4,15.93,50.39,36.13,56.12,32.52,23.75,34.92,3.16,34.98,16.14,39.86
SI;2;179.38,127.15,196.05,163.64,6.96,106.45,65.49,219.24,181.03,88.15,146.46,156.39,115.83,46.98,116.14,56.98,123.76,131.55,167.93,192.43
SJ;1;95.28,55.14,8.12,66.69,134.87,23.99,44.39,25.17,79.02,58.05,57.26,33.58,6.19,113.53,100.29,74.09,56.47,45.75,51.57,69.42
SK;0;8.01,41.19,35.63,33.85,26.34,30.11,14.99,36.72,39.74,4.93,50.47,29.06,44.18,27.26,37.6,19.32,15.42,9.14,7.67,11.47
SL;0;9.06,45.93,21.2,28.59,33.7,12.07,25.51,18.95,20.64,22.88,23.34,11.12,16.55,23.94,45.28,21.51,41.76,4.91,7.9,11.14
SM;2;129.74,104.71,69.68,78.07,104.93,200.13,164.05,119.5,70.4,134.14,228.48,193.05,69.57,160.18,120.71,199.72,135.11,118.99,169.16,103.31
SN;0;28.24,24.23,54.06,0.73,23.14,34.57,43.18,34.62,37.98,25.15,19.14,15.06,33.23,2.63,17.75,32.75,17.73,38.69,37.58,37.83
SO;2;170.56,111.38,36.62,99.58,160.5,168.84,110.91,119.19,132.72,168.34,106.57,153.03,131.1,83.98,80.75,120.99,65.11,15.0,3.1,116.3
SP;2;101.39,103.96,284.69,76.94,105.4,134.8,240.15,249.79,141.84,110.95,156.26,2.95,205.79,152.1,151.57,145.44,158.83,146.73,93.29,55.92
SQ;0;9.96,24.73,42.33,6.54,21.71,24.0,6.88,12.02,46.08,30.4,4.15,17.81,19.91,28.81,26.29,23.29,39.42,0.13,24.42,26.22
SR;0;34.56,35.68,51.16,24.06,17.32,31.27,14.5,15.13,41.64,18.57,8.89,5.92,37.94,16.71,31.23,19.73,34.68,41.21,36.06,40.75
SS;1;24.47,122.3,20.82,48.56,47.37,81.39,115.53,67.56,71.25,55.08,50.34,38.14,3.51,67.76,42.58,51.31,80.85,79.11,4.44,63.41
ST;2;108.16,171.24,183.47,54.44,102.52,86.26,207.7,133.54,147.77,148.62,194.23,103.59,195.11,52.46,74.0,119.37,121.65,85.73,25.0,72.53
SU;3;249.86,152.87,251.79,228.22,246.84,254.07,252.0,368.29,37.23,268.84,382.77,148.87,73.98,371.66,148.93,213.13,199.95,224.35,54.08,564.93
SV;1;56.64,116.93,42.46,83.01,7.93,48.94,66.15,41.06,84.21,55.52,92.54,69.91,35.77,3.76,80.82,65.0,59.16,14.17,51.33,95.78
SW;2;165.24,124.01,97.57,29.19,137.93,154.64,39.2,23.81,207.68,156.9,114.85,158.2,10.92,58.05,75.98,155.71,228.7,106.58,21.72,131.64
SX;3;490.13,414.31,397.31,520.02,177.97,323.11,232.69,316.93,211.67,212.24,212.09,275.01,236.4,327.44,377.02,328.01,405.77,215.9,138.62,278.36
